# L-band sky emission lines 32802A - 40433A
# units Angstrom
# wavelengths in IN VACUUM
32802  Sky
33160  Sky
33458  Sky
33570  Sky
33686  Sky
33803  Sky
33920  Sky
34046  Sky
34661  Sky
35002  Sky
36075  Sky
36472  Sky
36675  Sky
36878  Sky
38473  Sky
39545  Sky
39587  Sky
39753  Sky
39816  Sky
40086  Sky
40360  Sky
40433  Sky
