# units Angstrom
# wavelengths in IN VACUUM
# line list created from the ATRAN model with params WV=2mm, AM=1.5, R=15000
# to use for GNIRS XJHK-band observations, R > 10000)
10774.86 0.038
10802.53 0.053
10813.76 0.034
10835.06 0.064
10836.94 0.023
10860.29 0.055
10862.96 0.134
10871.07 0.027
10891.78 0.037
10895.18 0.037
10903.98 0.099
10906.67 0.032
10925.94 0.153
10933.84 0.026
10938.14 0.030
10947.41 0.034
10949.33 0.091
10957.54 0.029
10962.85 0.060
10975.98 0.047
10978.94 0.078
10981.76 0.029
10985.39 0.033
10988.86 0.062
10991.28 0.042
10995.04 0.031
10996.93 0.177
10999.46 0.081
11002.53 0.027
11005.62 0.071
11016.99 0.032
11030.64 0.144
11032.96 0.059
11035.42 0.065
11041.97 0.136
11044.40 0.186
11055.65 0.132
11060.88 0.085
11063.01 0.176
11067.15 0.166
11072.22 0.026
11077.65 0.081
11085.07 0.179
11087.70 0.229
11093.68 0.118
11095.31 0.037
11102.00 0.030
11105.90 0.380
11109.07 0.238
11112.46 0.251
11115.12 0.424
11123.71 0.168
11130.00 0.448
11139.18 0.378
11142.58 0.107
11146.40 0.070
11148.10 0.152
11154.99 0.444
11158.40 0.230
11160.37 0.181
11172.82 0.662
11175.07 0.701
11180.67 0.207
11183.79 0.771
11200.11 0.652
11204.05 0.890
11208.03 0.243
11213.71 0.817
11224.30 0.941
11227.92 0.904
11249.01 0.151
11251.41 0.438
11268.22 0.493
11274.10 0.806
11278.83 0.926
11285.23 0.816
11289.92 0.790
11293.17 0.574
11297.50 0.935
11301.92 0.742
11304.70 0.175
11308.53 0.239
11315.52 0.472
11321.10 0.251
11324.74 0.720
11328.19 0.093
11330.03 0.259
11332.74 0.723
11341.14 0.840
11356.96 0.111
11364.30 0.134
11365.92 0.096
11368.29 0.139
11372.21 0.037
11376.74 0.725
11380.88 0.074
11385.36 0.862
11391.28 0.030
11403.60 0.043
11408.96 0.868
11415.33 0.768
11418.75 0.089
11422.13 0.669
11426.35 0.142
11429.01 0.263
11430.94 0.113
11437.82 0.729
11443.58 0.936
11449.76 0.787
11454.58 0.805
11459.39 0.708
11463.22 0.337
11466.80 0.889
11470.64 0.721
11473.31 0.617
11476.22 0.783
11484.21 0.044
11488.61 0.815
11498.22 0.850
11504.83 0.116
11508.54 0.607
11513.22 0.648
11520.40 0.764
11540.50 0.630
11543.10 0.278
11544.67 0.511
11549.90 0.418
11554.24 0.288
11557.76 0.762
11562.32 0.042
11568.59 0.060
11572.27 0.290
11574.48 0.161
11578.37 0.615
11585.01 0.199
11589.82 0.622
11595.30 0.091
11597.23 0.313
11601.17 0.187
11612.53 0.116
11614.64 0.218
11617.02 0.103
11623.39 0.413
11625.22 0.091
11633.58 0.029
11636.08 0.137
11638.24 0.193
11641.30 0.044
11643.73 0.028
11646.99 0.025
11660.69 0.098
11664.98 0.045
11667.54 0.211
11671.92 0.113
11679.49 0.045
11684.00 0.151
11688.32 0.043
11695.04 0.103
11705.73 0.087
11710.62 0.161
11718.86 0.078
11723.58 0.193
11729.01 0.085
11730.91 0.049
11736.37 0.112
11749.25 0.027
11754.38 0.152
11766.62 0.034
11775.95 0.213
11777.54 0.265
11784.05 0.192
11795.73 0.264
11798.08 0.119
11809.10 0.051
11813.39 0.118
11815.95 0.031
11818.56 0.478
11821.95 0.318
11836.32 0.036
11838.64 0.057
11843.26 0.314
11847.94 0.148
11850.50 0.237
11859.44 0.048
11865.06 0.089
11868.98 0.081
11876.72 0.342
11879.54 0.034
11881.95 0.305
11892.32 0.180
11902.86 0.128
11906.42 0.029
11908.32 0.081
11910.00 0.042
11913.23 0.033
11918.62 0.103
11927.95 0.032
11934.86 0.239
11936.78 0.042
11951.04 0.098
11955.98 0.080
11963.50 0.083
11969.57 0.027
11976.02 0.207
11985.15 0.058
11987.98 0.207
11990.03 0.080
11992.00 0.150
11997.26 0.072
12001.65 0.081
12004.64 0.047
12008.56 0.115
12013.46 0.080
12018.53 0.205
12026.35 0.052
12030.59 0.037
12033.44 0.066
12046.32 0.029
12048.02 0.027
12050.67 0.249
12061.68 0.014
12065.17 0.095
12070.51 0.082
12074.45 0.105
12078.45 0.030
12081.58 0.145
12088.34 0.023
12091.58 0.202
12099.73 0.145
12113.63 0.186
12119.31 0.054
12130.61 0.029
12138.98 0.033
12141.44 0.067
12144.05 0.050
12145.97 0.030
12149.17 0.088
12151.90 0.024
12154.66 0.077
12168.58 0.081
12179.46 0.046
12181.33 0.033
12186.64 0.018
12189.10 0.040
12193.63 0.051
12196.91 0.019
12198.86 0.035
12200.78 0.013
12203.31 0.060
12217.82 0.085
12221.89 0.021
12226.38 0.078
12231.07 0.036
12236.03 0.040
12237.66 0.053
12242.83 0.026
12244.91 0.027
12254.29 0.038
12260.72 0.023
12267.07 0.025
12270.50 0.077
12295.34 0.038
12496.10 0.023
12511.10 0.039
12526.45 0.065
12542.11 0.098
12558.08 0.130
12574.38 0.163
12591.01 0.192
12595.78 0.022
12598.38 0.036
12601.82 0.041
12604.72 0.063
12607.98 0.263
12611.34 0.098
12614.70 0.105
12618.24 0.138
12621.58 0.148
12625.30 0.357
12628.74 0.190
12632.88 0.210
12636.16 0.228
12640.61 0.239
12648.61 0.251
12651.84 0.282
12656.90 0.249
12665.47 0.226
12668.61 0.289
12674.38 0.151
12677.39 0.280
12687.38 0.531
12690.75 0.363
12692.32 0.264
12696.26 0.167
12698.61 0.122
12704.24 0.039
12707.04 0.191
12710.27 0.141
12717.07 0.205
12720.27 0.174
12725.36 0.056
12727.38 0.205
12730.53 0.179
12737.95 0.187
12741.07 0.167
12744.64 0.086
12748.78 0.160
12751.87 0.144
12759.89 0.128
12762.94 0.115
12771.22 0.099
12774.29 0.084
12784.08 0.094
12785.90 0.053
12794.80 0.034
12797.78 0.032
12804.27 0.081
12807.01 0.017
12824.75 0.062
12866.66 0.028
12888.98 0.038
12917.46 0.045
12955.14 0.030
12957.14 0.038
12973.15 0.087
12979.46 0.025
12994.77 0.081
12997.54 0.072
13004.43 0.101
13006.70 0.048
13010.70 0.110
13023.15 0.044
13028.22 0.089
13034.93 0.207
13040.38 0.091
13042.77 0.215
13044.54 0.075
13055.66 0.079
13066.53 0.285
13068.83 0.057
13071.66 0.096
13081.15 0.320
13096.78 0.330
13099.63 0.155
13105.31 0.290
13109.17 0.028
13110.70 0.036
13122.86 0.230
13124.94 0.041
13129.70 0.204
13132.70 0.080
13136.99 0.523
13140.22 0.033
13142.64 0.114
13145.47 0.096
13149.23 0.146
13153.82 0.124
13156.56 0.198
13158.61 0.037
13162.18 0.037
13169.78 0.406
13172.66 0.028
13183.23 0.308
13185.70 0.064
13188.27 0.302
13201.22 0.532
13203.94 0.275
13210.50 0.078
13214.27 0.401
13217.98 0.115
13221.47 0.108
13225.31 0.151
13229.38 0.311
13232.16 0.356
13237.30 0.027
13240.74 0.378
13243.07 0.189
13253.44 0.200
13255.84 0.315
13259.09 0.104
13263.36 0.117
13269.58 0.243
13274.83 0.078
13278.54 0.291
13288.24 0.509
13292.27 0.491
13295.36 0.044
13296.75 0.057
13306.83 0.172
13308.94 0.334
13313.28 0.591
13324.74 0.777
13327.34 0.141
13330.75 0.209
13341.22 0.373
13349.31 0.496
13354.34 0.091
13359.87 0.781
13366.56 0.059
13369.65 0.264
13371.38 0.392
13374.86 0.651
13377.52 0.100
13380.11 0.633
13387.70 0.418
13392.90 0.576
13409.23 0.056
13413.44 0.451
13416.19 0.579
13421.15 0.106
13424.18 0.067
13427.23 0.533
13429.42 0.093
13430.69 0.078
13438.50 0.529
13440.75 0.789
13444.48 0.536
13446.08 0.704
13456.35 0.623
13459.46 0.579
13462.62 0.220
13468.56 0.236
13472.45 0.421
13492.77 0.679
13496.10 0.231
13499.30 0.788
13506.90 0.802
13509.90 0.553
13517.97 0.965
13524.99 0.995
13527.54 0.469
13531.44 1.000
13536.80 0.980
13558.18 1.000
13574.94 0.982
13577.70 0.999
13584.26 1.000
13669.10 0.999
13692.58 0.977
13700.00 1.000
14906.21 0.033
14909.26 0.041
14925.18 0.152
14932.79 0.125
14943.98 0.135
14949.44 0.312
14953.65 0.131
14957.95 0.379
14965.41 0.501
14976.04 0.125
14985.65 0.085
14991.46 0.152
14997.21 0.171
15007.30 0.072
15018.55 0.217
15027.50 0.230
15031.78 0.106
15035.70 0.133
15043.88 0.178
15047.70 0.280
15052.02 0.059
15058.16 0.067
15072.57 0.102
15082.84 0.160
15090.89 0.188
15102.29 0.073
15109.86 0.053
15112.36 0.025
15123.96 0.103
15128.81 0.074
15131.64 0.038
15135.13 0.037
15137.78 0.096
15148.50 0.076
15162.83 0.110
15168.22 0.088
15172.50 0.028
15176.05 0.108
15183.75 0.045
15191.82 0.063
15204.35 0.047
15218.63 0.039
15245.58 0.036
15258.00 0.032
15267.73 0.039
15273.79 0.040
15287.50 0.029
15313.62 0.036
15328.49 0.013
15331.60 0.016
15334.72 0.019
15337.88 0.022
15344.35 0.027
15347.64 0.028
15351.04 0.034
15354.33 0.029
15357.75 0.032
15364.72 0.021
15371.72 0.023
15384.77 0.013
15388.56 0.018
15396.29 0.025
15400.21 0.026
15404.16 0.027
15408.17 0.028
15412.23 0.025
15416.33 0.025
15424.62 0.017
15428.88 0.017
15433.09 0.012
15683.39 0.014
15685.65 0.016
15687.80 0.021
15690.10 0.029
15692.45 0.044
15694.95 0.056
15697.47 0.068
15700.04 0.083
15702.69 0.100
15705.44 0.122
15708.24 0.139
15711.12 0.156
15714.06 0.171
15717.08 0.186
15720.18 0.194
15723.36 0.202
15726.60 0.204
15729.91 0.202
15733.31 0.195
15736.78 0.180
15740.33 0.158
15743.97 0.128
15747.68 0.085
15751.43 0.032
15757.24 0.060
15761.21 0.106
15765.27 0.144
15769.39 0.164
15773.60 0.178
15777.86 0.186
15782.22 0.189
15786.65 0.187
15791.15 0.179
15795.74 0.169
15800.39 0.153
15805.12 0.138
15809.93 0.121
15814.82 0.104
15819.77 0.087
15824.80 0.072
15829.89 0.058
15835.08 0.043
15840.33 0.033
15845.63 0.024
15851.03 0.017
15856.49 0.012
15983.55 0.013
15988.02 0.022
15990.42 0.032
15992.96 0.044
15995.50 0.053
15998.14 0.067
16000.83 0.085
16003.64 0.107
16006.51 0.123
16009.48 0.139
16012.50 0.158
16015.60 0.176
16018.78 0.189
16022.02 0.201
16025.38 0.206
16028.78 0.210
16032.26 0.209
16035.82 0.200
16039.46 0.187
16043.17 0.163
16046.94 0.130
16050.80 0.089
16054.77 0.033
16060.76 0.062
16064.90 0.109
16069.09 0.143
16073.35 0.165
16077.69 0.182
16082.10 0.192
16086.62 0.194
16091.16 0.191
16095.83 0.187
16100.52 0.173
16105.32 0.163
16110.19 0.145
16115.15 0.127
16120.17 0.110
16125.28 0.093
16130.48 0.076
16135.75 0.061
16141.10 0.046
16146.54 0.036
16152.00 0.026
16157.68 0.021
16163.25 0.014
16169.02 0.015
16305.09 0.021
16354.31 0.071
16366.77 0.014
16376.92 0.086
16400.44 0.019
16403.49 0.131
16407.98 0.026
16411.80 0.029
16415.66 0.032
16419.56 0.034
16423.49 0.036
16429.17 0.185
16435.51 0.033
16439.57 0.030
16443.67 0.025
16447.79 0.020
16451.98 0.017
16455.49 0.256
16466.74 0.014
16471.04 0.020
16475.36 0.026
16482.29 0.180
16488.59 0.032
16492.97 0.037
16497.45 0.032
16501.99 0.027
16506.57 0.026
16509.56 0.218
16515.70 0.023
16520.30 0.029
16537.26 0.190
16565.46 0.097
16594.13 0.050
16623.30 0.054
16659.58 0.185
16661.99 0.136
16664.73 0.101
16667.98 0.082
16671.34 0.048
16673.79 0.018
16713.49 0.040
16744.48 0.104
16776.00 0.129
16807.91 0.101
16840.29 0.161
16873.14 0.098
16915.43 0.029
16996.06 0.025
17009.39 0.064
17027.69 0.030
17035.25 0.033
17056.20 0.020
17061.40 0.029
17076.01 0.045
17081.29 0.032
17086.14 0.124
17092.63 0.012
17106.56 0.038
17143.10 0.152
